US,source_a,source_c,source_b,source_d,source_e,source_m,source_o,source_h,source_r,source_s,source_t,source_u,source_p,source_x,source_w,Freq,last_update_days_ago,1st_update_days_ago,Web order,Gender=male,Address_is_res,Spending
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1563,1568,0,0,0,462.5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2936,2936,1,0,0,66.17
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4005,4005,1,1,0,67.9
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1382,2402,1,1,0,159
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,260,260,0,0,0,148
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,526,526,1,0,0,279.85
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3360,3694,0,0,1,247
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2327,2327,1,1,0,418
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1115,2005,1,0,0,390
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2408,2408,0,1,0,129.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1128,1128,0,0,1,43.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1123,1242,1,0,0,398.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1823,1849,0,0,0,229.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,617,617,0,1,0,178
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,416,416,1,1,0,40
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,434,463,1,0,0,184
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3306,3306,0,1,0,68
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3125,3125,1,1,0,133.5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1710,3668,1,0,1,212.97
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2746,2746,1,1,0,411
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3579,3579,1,1,0,107.07
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3646,3646,0,1,0,127.71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1850,1850,1,0,0,136
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3177,3177,0,1,0,10
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1577,2081,1,0,1,587.61
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2787,2787,0,0,0,3.6
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,920,920,0,1,1,140.5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2417,2417,0,0,0,84.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2284,2634,0,1,1,251
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3583,3747,1,0,0,42.53
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,216,4065,1,0,1,378.18
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,962,2943,1,1,0,206.07
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2446,2478,0,0,1,99.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1877,1877,1,1,0,55.72
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3222,3222,1,1,0,33.5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1618,1653,0,1,1,3.21
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3243,3243,1,0,0,252.21
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,192,3207,0,0,0,1133
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2998,2998,0,1,0,410
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1261,1261,1,1,0,43.5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2634,2634,1,0,0,74
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3229,3229,0,0,0,135.95
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,227,2915,1,1,1,508.06
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3496,3496,0,0,0,3.19
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,644,3188,1,0,1,260.13
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1878,2619,0,1,0,181.95
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1130,3944,1,1,0,1054.68
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,360,2696,0,1,0,278.5
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,91,4096,0,0,0,1325.55
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,875,1536,0,1,1,197.06
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3523,4096,1,0,1,98
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3229,3229,1,1,0,68
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2971,2976,1,1,0,316
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1948,1948,1,1,0,53.5
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3416,3416,1,1,0,10
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4127,4127,0,0,0,34.95
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1983,2158,1,1,0,190
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2366,3120,1,1,0,288.17
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2831,2865,0,1,1,160.57
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2326,2334,1,1,0,343.07
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,470,3194,1,0,1,242
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1658,2467,1,1,1,183.51
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,721,1484,1,0,0,83.07
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3354,3355,1,0,0,344.7
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2456,2576,0,1,0,220
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2836,3143,1,1,0,506
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2955,2955,1,1,1,172.95
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3342,3342,0,1,0,110
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3276,3311,1,0,0,140.07
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1962,1976,1,0,1,138.06
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2759,2794,0,1,0,135.57
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,744,825,0,0,1,163.06
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4005,4005,1,0,0,43
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2656,2656,1,1,0,129.5
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2158,2158,1,0,0,10
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2107,2107,1,1,0,160.5
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,960,960,0,1,0,80.5
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3398,3398,0,1,0,10
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2257,2257,1,0,0,129.5
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2418,2418,1,1,1,160.5
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3590,3590,1,1,0,227.64
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,216,3660,0,1,0,1175.96
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2102,2102,0,1,0,53.5
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3662,3691,1,0,0,128.36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1123,1135,0,1,0,42.42
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3548,3548,1,1,1,131.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1073,1073,1,0,0,104.95
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3587,3746,1,1,0,43
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2775,2775,0,1,0,33
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2143,2897,1,0,1,242.38
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1170,3405,1,0,0,597.57
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,239,560,1,1,0,1200
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1392,1408,1,1,0,302.5
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3340,3342,0,0,0,198.59
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3019,3019,1,1,0,183.5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1646,1717,0,0,1,129.56
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1739,1849,0,0,1,57.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,458,479,0,0,0,142
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3312,3312,0,0,0,132.25
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1226,1240,0,0,1,103.56
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,668,1926,1,1,0,84
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3276,3340,0,0,0,127.92
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3215,3684,0,1,0,121.69
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,834,3011,0,1,1,159.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1135,1387,0,0,0,271.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1123,1226,0,0,1,216.5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,598,3251,0,1,1,5.91
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2380,2404,1,1,0,88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4036,4036,1,0,0,30.12
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,841,2088,0,0,1,43.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,465,3791,1,1,0,296.57
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2296,2564,1,0,0,513.75
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3660,3660,0,1,0,33.28
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3222,3436,1,1,0,129.57
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,714,714,0,1,0,163
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2296,2466,0,1,0,318
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1639,2737,1,0,0,563.07
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2960,3194,0,1,1,159.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,359,359,0,0,0,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,519,1066,0,0,0,154
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3914,3914,1,1,0,139
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1570,2369,1,1,0,203
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1073,1080,0,1,0,57.45
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1564,1564,1,1,0,90.5
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3243,3243,0,1,0,135.06
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1000,3174,0,0,0,79.5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1899,2345,1,0,0,247.95
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1766,1766,0,1,0,141.5
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1288,2317,0,1,0,95
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,491,2984,1,0,1,258.5
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012,2046,0,0,1,34.56
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1288,2073,1,1,0,507.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,962,962,0,1,0,263
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1919,1919,1,1,0,150
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2165,2310,1,0,0,138
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2837,3272,0,0,1,159.57
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1233,1246,0,1,0,80.56
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3541,3541,1,0,1,100.93
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,939,1746,0,0,0,319.5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1135,1408,1,1,0,286.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1708,1708,0,0,0,97.95
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,778,2219,0,1,0,577.13
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3791,3791,1,0,1,97.55
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3340,3340,1,1,0,97.98
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,659,659,1,1,0,188
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1710,2982,0,0,1,144.63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,695,695,1,0,0,58
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3299,3299,1,1,0,69.08
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3436,3436,0,1,0,1030
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1415,2431,1,1,1,129.56
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2807,2807,0,1,0,55
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2466,3747,0,1,0,132.5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1136,1400,0,1,0,184.2
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1701,1701,1,0,0,29.5
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2633,2633,1,1,0,10

