"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
29,"technician","single","secondary","no",590,"no","no","cellular",27,"aug",81,1,94,1,"success","yes"
36,"admin.","divorced","tertiary","no",289,"yes","yes","cellular",28,"aug",67,3,280,4,"failure","no"
26,"services","single","secondary","no",38,"no","no","telephone",28,"aug",268,3,-1,0,"unknown","no"
65,"retired","divorced","tertiary","no",0,"no","no","cellular",28,"aug",248,1,-1,0,"unknown","no"
55,"admin.","divorced","secondary","no",1872,"no","no","cellular",28,"aug",155,2,93,8,"failure","yes"
33,"technician","single","tertiary","no",2340,"no","no","cellular",31,"aug",65,5,97,3,"failure","no"
55,"management","married","unknown","no",1504,"yes","no","cellular",31,"aug",186,3,101,2,"success","yes"
34,"services","single","secondary","no",15,"no","no","cellular",31,"aug",104,1,-1,0,"unknown","no"
53,"management","divorced","tertiary","no",6649,"yes","no","cellular",31,"aug",106,1,55,1,"failure","no"
34,"blue-collar","single","secondary","no",869,"no","no","cellular",31,"aug",89,1,-1,0,"unknown","no"
74,"retired","married","primary","no",2894,"no","no","telephone",1,"sep",97,5,204,2,"other","no"
48,"technician","married","secondary","no",568,"yes","no","cellular",2,"sep",378,2,386,1,"success","yes"
83,"retired","divorced","primary","no",0,"no","no","telephone",3,"sep",225,1,-1,0,"unknown","no"
69,"retired","divorced","secondary","no",6850,"no","no","telephone",3,"sep",2055,1,-1,0,"unknown","no"
30,"admin.","single","secondary","no",0,"no","no","cellular",4,"sep",316,3,-1,0,"unknown","yes"
73,"retired","single","secondary","no",1050,"no","no","cellular",4,"sep",73,2,-1,0,"unknown","no"
52,"technician","married","secondary","no",1423,"no","no","telephone",4,"sep",384,1,91,1,"other","no"
72,"retired","married","secondary","no",6253,"no","no","telephone",7,"sep",456,1,-1,0,"unknown","no"
25,"management","single","tertiary","no",490,"no","no","cellular",7,"sep",394,1,-1,0,"unknown","no"
34,"management","single","tertiary","no",268,"no","no","cellular",7,"sep",587,1,-1,0,"unknown","yes"
25,"management","single","tertiary","no",89,"no","no","cellular",7,"sep",274,1,-1,0,"unknown","no"
59,"management","married","tertiary","no",315,"no","no","cellular",7,"sep",98,2,-1,0,"unknown","no"
56,"retired","married","unknown","no",230,"no","no","cellular",8,"sep",167,1,92,2,"failure","no"
25,"admin.","single","secondary","no",1871,"no","no","cellular",8,"sep",260,1,96,1,"success","yes"
25,"student","single","unknown","no",480,"no","no","cellular",8,"sep",140,1,-1,0,"unknown","yes"
39,"technician","married","secondary","no",1587,"yes","no","cellular",8,"sep",108,2,98,3,"success","yes"
70,"retired","married","primary","no",6538,"no","no","cellular",9,"sep",394,1,-1,0,"unknown","yes"
51,"unemployed","married","secondary","no",1416,"no","no","cellular",9,"sep",345,1,-1,0,"unknown","yes"
30,"services","married","secondary","no",208,"no","no","cellular",9,"sep",324,1,-1,0,"unknown","no"
27,"student","single","tertiary","no",-148,"yes","no","cellular",11,"sep",146,3,224,1,"other","no"
20,"student","single","unknown","no",479,"no","no","cellular",11,"sep",158,2,-1,0,"unknown","no"
28,"blue-collar","single","secondary","no",322,"no","no","telephone",11,"sep",240,2,95,3,"other","yes"
28,"management","married","secondary","no",3,"yes","no","cellular",14,"sep",112,2,24,2,"other","no"
31,"student","single","tertiary","no",64,"no","no","cellular",15,"sep",208,1,105,2,"success","no"
48,"management","married","tertiary","no",2,"no","no","cellular",15,"sep",103,1,91,2,"failure","no"
52,"housemaid","married","primary","no",10943,"no","no","cellular",16,"sep",292,1,-1,0,"unknown","yes"
46,"management","single","secondary","no",5993,"no","no","cellular",22,"sep",159,1,112,1,"failure","no"
47,"admin.","married","secondary","no",2601,"no","no","cellular",24,"sep",261,1,-1,0,"unknown","yes"
65,"retired","married","secondary","no",1176,"no","no","cellular",25,"sep",64,1,50,2,"failure","no"
77,"retired","divorced","secondary","no",0,"no","no","cellular",25,"sep",210,1,-1,0,"unknown","yes"
34,"management","married","tertiary","no",16,"yes","no","telephone",29,"sep",316,1,119,1,"other","yes"
35,"technician","divorced","secondary","no",2047,"yes","no","cellular",1,"oct",66,1,-1,0,"unknown","no"
63,"housemaid","married","primary","no",333,"no","no","telephone",1,"oct",321,1,-1,0,"unknown","no"
37,"management","single","tertiary","no",1027,"yes","no","cellular",1,"oct",137,1,119,1,"failure","yes"
61,"retired","married","secondary","no",2917,"no","no","cellular",6,"oct",215,1,-1,0,"unknown","yes"
34,"entrepreneur","single","secondary","no",318,"yes","no","cellular",6,"oct",88,1,169,3,"failure","no"
26,"admin.","single","secondary","no",125,"no","no","cellular",6,"oct",63,1,63,7,"failure","no"
70,"retired","married","primary","no",8897,"no","no","cellular",6,"oct",692,2,-1,0,"unknown","no"
63,"retired","married","secondary","no",0,"no","no","telephone",7,"oct",73,2,-1,0,"unknown","no"
60,"retired","married","secondary","no",197,"no","no","cellular",7,"oct",1386,1,-1,0,"unknown","no"
66,"retired","single","tertiary","no",0,"no","no","cellular",12,"oct",79,2,-1,0,"unknown","no"
60,"admin.","divorced","secondary","no",12039,"no","no","telephone",12,"oct",261,1,187,1,"success","yes"
47,"housemaid","married","secondary","no",2524,"no","no","cellular",12,"oct",105,1,-1,0,"unknown","yes"
83,"retired","married","unknown","no",4216,"no","no","cellular",12,"oct",92,1,-1,0,"unknown","no"
54,"management","married","tertiary","no",2216,"yes","no","cellular",13,"oct",167,1,-1,0,"unknown","no"
45,"housemaid","married","primary","no",8692,"yes","no","cellular",14,"oct",108,1,-1,0,"unknown","no"
35,"blue-collar","single","tertiary","no",1830,"no","no","cellular",14,"oct",166,2,-1,0,"unknown","no"
62,"retired","married","tertiary","no",4692,"yes","no","cellular",15,"oct",73,1,-1,0,"unknown","no"
59,"unemployed","divorced","secondary","no",7469,"no","no","cellular",15,"oct",68,1,-1,0,"unknown","no"
62,"housemaid","married","tertiary","no",1528,"no","no","cellular",15,"oct",134,2,184,1,"success","yes"
59,"unemployed","married","secondary","no",561,"no","no","telephone",19,"oct",323,2,-1,0,"unknown","no"
77,"retired","married","unknown","no",1807,"no","no","telephone",20,"oct",373,1,-1,0,"unknown","yes"
43,"technician","married","secondary","no",69,"yes","yes","cellular",20,"oct",304,1,337,1,"failure","no"
54,"technician","married","secondary","no",3994,"no","yes","cellular",20,"oct",595,2,187,2,"success","yes"
38,"blue-collar","divorced","secondary","no",0,"yes","no","cellular",21,"oct",576,1,183,4,"success","yes"
53,"management","divorced","tertiary","no",3370,"no","no","cellular",21,"oct",180,1,334,3,"other","no"
27,"student","single","tertiary","no",1134,"no","no","cellular",21,"oct",825,1,183,4,"success","yes"
35,"technician","single","secondary","no",70,"yes","no","cellular",21,"oct",197,2,188,2,"other","no"
55,"management","divorced","tertiary","no",0,"no","no","cellular",22,"oct",360,5,-1,0,"unknown","yes"
30,"technician","single","tertiary","no",411,"no","no","cellular",22,"oct",127,3,149,2,"failure","yes"
29,"self-employed","married","secondary","no",123,"no","yes","cellular",22,"oct",247,1,184,3,"success","yes"
54,"admin.","married","secondary","no",0,"no","no","cellular",22,"oct",391,2,-1,0,"unknown","no"
82,"retired","married","primary","no",8603,"no","no","cellular",22,"oct",306,3,107,1,"success","yes"
73,"retired","married","primary","no",796,"no","no","cellular",23,"oct",427,1,182,2,"failure","yes"
59,"retired","married","tertiary","no",1425,"no","no","cellular",26,"oct",151,2,77,3,"failure","no"
73,"retired","married","primary","no",542,"no","no","cellular",26,"oct",355,1,180,5,"failure","yes"
57,"technician","married","secondary","no",254,"no","no","cellular",27,"oct",207,1,-1,0,"unknown","yes"
30,"management","single","tertiary","no",398,"no","no","cellular",27,"oct",102,1,180,3,"success","yes"
80,"retired","married","secondary","no",87,"no","no","telephone",27,"oct",219,2,-1,0,"unknown","no"
76,"retired","married","unknown","no",992,"no","no","cellular",27,"oct",139,2,-1,0,"unknown","no"
67,"retired","married","primary","no",2,"no","no","cellular",28,"oct",1118,1,-1,0,"unknown","no"
65,"retired","married","primary","no",1004,"no","no","cellular",28,"oct",371,1,-1,0,"unknown","yes"
30,"admin.","single","secondary","no",914,"yes","no","cellular",28,"oct",524,3,272,1,"failure","yes"
57,"housemaid","married","tertiary","no",2326,"no","no","cellular",28,"oct",207,1,194,1,"success","yes"
54,"technician","married","unknown","no",240,"yes","no","cellular",29,"oct",142,1,-1,0,"unknown","yes"
30,"management","single","tertiary","no",0,"no","no","cellular",29,"oct",437,2,-1,0,"unknown","no"
45,"admin.","divorced","secondary","no",0,"no","no","cellular",29,"oct",264,1,-1,0,"unknown","yes"
28,"student","single","tertiary","no",2306,"no","no","cellular",29,"oct",140,2,-1,0,"unknown","no"
47,"management","single","tertiary","no",551,"no","no","cellular",29,"oct",124,1,-1,0,"unknown","yes"
80,"retired","married","primary","no",997,"no","no","cellular",29,"oct",746,2,86,1,"other","yes"
62,"blue-collar","married","primary","no",115,"no","no","telephone",29,"oct",157,4,183,3,"failure","no"
35,"self-employed","single","tertiary","no",5462,"no","no","cellular",2,"nov",188,1,186,1,"success","yes"
35,"management","married","tertiary","no",1133,"yes","no","cellular",3,"nov",102,1,-1,0,"unknown","yes"
64,"retired","married","primary","no",5871,"no","no","cellular",3,"nov",195,1,-1,0,"unknown","no"
33,"admin.","married","secondary","no",0,"no","no","cellular",4,"nov",86,3,-1,0,"unknown","no"
50,"management","married","tertiary","no",112,"yes","no","cellular",4,"nov",70,5,85,5,"other","no"
34,"management","married","tertiary","no",1778,"no","no","cellular",4,"nov",358,1,162,2,"failure","yes"
33,"technician","married","secondary","no",6699,"no","no","cellular",9,"nov",425,1,462,1,"failure","no"
24,"student","single","tertiary","no",235,"no","no","cellular",9,"nov",118,1,-1,0,"unknown","yes"
40,"management","married","tertiary","no",0,"no","no","cellular",10,"nov",147,1,96,8,"success","yes"
71,"housemaid","divorced","primary","no",1311,"no","no","cellular",10,"nov",301,2,91,1,"success","yes"
33,"management","married","tertiary","no",1388,"yes","no","cellular",10,"nov",280,1,89,2,"failure","no"
33,"services","married","secondary","no",1076,"no","no","cellular",11,"nov",131,1,96,5,"failure","yes"
35,"management","married","tertiary","no",0,"yes","no","cellular",11,"nov",229,2,96,3,"success","yes"
42,"technician","married","secondary","no",994,"yes","no","cellular",12,"nov",227,3,93,6,"success","yes"
57,"unemployed","married","secondary","no",2299,"no","no","cellular",12,"nov",39,3,-1,0,"unknown","no"
36,"entrepreneur","married","secondary","no",2971,"no","no","cellular",12,"nov",247,1,97,8,"failure","yes"
38,"admin.","married","secondary","no",1767,"yes","no","cellular",12,"nov",893,7,-1,0,"unknown","yes"
45,"blue-collar","married","unknown","no",1529,"yes","no","cellular",13,"nov",181,1,197,1,"success","yes"
71,"retired","married","primary","no",2600,"no","no","cellular",13,"nov",186,2,98,1,"success","yes"
37,"admin.","single","secondary","no",115,"no","no","cellular",13,"nov",122,4,101,5,"failure","no"
61,"retired","married","secondary","no",3114,"no","no","cellular",13,"nov",381,1,-1,0,"unknown","yes"
34,"student","single","unknown","no",86,"no","no","cellular",16,"nov",244,2,178,1,"failure","no"
54,"technician","married","secondary","no",0,"no","no","telephone",16,"nov",986,1,94,8,"failure","no"
63,"retired","married","secondary","no",708,"no","no","cellular",17,"nov",168,2,-1,0,"unknown","no"
52,"technician","married","secondary","no",234,"no","no","cellular",17,"nov",255,1,-1,0,"unknown","yes"
29,"unemployed","single","primary","no",1374,"no","no","cellular",17,"nov",309,3,208,4,"success","yes"
20,"student","single","secondary","no",215,"no","no","cellular",24,"nov",325,1,95,5,"success","yes"
36,"admin.","married","tertiary","no",0,"no","no","cellular",25,"nov",106,1,205,2,"other","no"
39,"technician","married","secondary","no",1820,"no","no","cellular",25,"nov",103,1,-1,0,"unknown","no"
51,"technician","married","tertiary","no",2506,"no","no","cellular",30,"nov",210,3,-1,0,"unknown","no"
22,"student","single","tertiary","no",691,"no","no","cellular",30,"nov",260,5,103,1,"success","yes"
29,"technician","single","secondary","no",1165,"no","no","cellular",3,"dec",244,2,184,1,"success","yes"
53,"unemployed","married","primary","no",980,"yes","no","cellular",3,"dec",352,1,-1,0,"unknown","yes"
39,"services","married","secondary","no",323,"no","no","cellular",3,"dec",1804,3,182,3,"other","no"
72,"retired","married","unknown","no",1940,"no","no","telephone",4,"dec",705,2,-1,0,"unknown","yes"
33,"technician","married","secondary","no",711,"no","no","cellular",4,"dec",78,2,-1,0,"unknown","no"
44,"admin.","single","secondary","no",733,"yes","no","cellular",4,"dec",360,2,105,5,"success","yes"
39,"management","married","tertiary","no",481,"no","no","cellular",7,"dec",929,5,189,1,"other","yes"
42,"management","married","tertiary","no",144,"no","no","cellular",7,"dec",143,1,283,3,"failure","no"
32,"admin.","single","secondary","no",8626,"no","no","cellular",7,"dec",200,1,196,2,"failure","no"
81,"retired","married","secondary","no",93,"no","no","cellular",7,"dec",164,1,-1,0,"unknown","no"
52,"entrepreneur","married","primary","no",657,"no","no","telephone",7,"dec",91,2,217,1,"other","no"
31,"technician","married","secondary","no",684,"yes","no","cellular",7,"dec",620,3,-1,0,"unknown","yes"
69,"retired","married","unknown","no",426,"no","no","telephone",9,"dec",395,1,-1,0,"unknown","yes"
54,"management","divorced","tertiary","no",380,"no","yes","cellular",10,"dec",501,1,188,2,"success","no"
45,"management","married","tertiary","no",1788,"no","no","cellular",10,"dec",364,1,191,4,"failure","no"
30,"technician","married","secondary","no",2326,"no","no","cellular",14,"dec",420,1,175,2,"failure","yes"
30,"technician","single","tertiary","no",1070,"no","no","cellular",14,"dec",446,2,-1,0,"unknown","no"
53,"entrepreneur","married","tertiary","no",1961,"no","no","cellular",15,"dec",351,1,-1,0,"unknown","yes"
45,"technician","married","tertiary","no",115,"no","no","cellular",16,"dec",147,1,194,1,"other","no"
81,"retired","divorced","secondary","no",452,"no","no","telephone",16,"dec",443,1,-1,0,"unknown","yes"
62,"retired","married","tertiary","no",0,"no","no","cellular",17,"dec",188,2,-1,0,"unknown","no"
59,"management","married","primary","no",8334,"no","no","cellular",17,"dec",141,4,182,2,"other","no"
32,"admin.","married","secondary","no",35,"no","no","cellular",17,"dec",324,3,126,3,"success","yes"
30,"technician","married","tertiary","no",1307,"no","no","cellular",18,"dec",248,6,-1,0,"unknown","no"
75,"retired","divorced","secondary","no",1341,"no","no","cellular",18,"dec",415,7,-1,0,"unknown","yes"
84,"retired","married","secondary","no",81204,"no","no","telephone",28,"dec",679,1,313,2,"other","yes"
44,"management","married","unknown","no",2724,"no","no","cellular",28,"dec",893,1,-1,0,"unknown","yes"
50,"entrepreneur","divorced","tertiary","no",315,"no","no","cellular",8,"jan",249,1,119,1,"failure","no"
65,"management","married","tertiary","no",1097,"no","no","cellular",12,"jan",131,1,196,1,"other","no"
34,"unemployed","single","secondary","no",15,"no","no","cellular",12,"jan",377,1,-1,0,"unknown","yes"
25,"technician","single","secondary","no",4859,"no","no","cellular",12,"jan",227,1,-1,0,"unknown","yes"
47,"admin.","single","secondary","no",3696,"no","no","cellular",12,"jan",758,4,-1,0,"unknown","yes"
30,"technician","married","tertiary","no",2166,"no","no","cellular",12,"jan",316,2,-1,0,"unknown","yes"
60,"retired","married","secondary","no",938,"no","no","cellular",13,"jan",380,3,-1,0,"unknown","yes"
29,"self-employed","single","tertiary","no",270,"yes","no","cellular",14,"jan",110,7,252,4,"failure","no"
45,"admin.","married","secondary","no",5021,"no","no","cellular",14,"jan",233,1,-1,0,"unknown","yes"
32,"admin.","married","secondary","no",51,"yes","yes","cellular",14,"jan",203,1,87,2,"other","yes"
36,"admin.","married","unknown","no",991,"no","no","cellular",14,"jan",589,2,-1,0,"unknown","yes"
30,"management","single","tertiary","no",536,"no","no","cellular",14,"jan",362,2,91,2,"success","yes"
57,"management","married","tertiary","no",1318,"no","no","cellular",18,"jan",91,2,94,3,"success","no"
50,"management","married","tertiary","no",5969,"no","no","cellular",25,"jan",455,1,544,2,"failure","yes"
30,"technician","single","secondary","no",323,"no","no","cellular",25,"jan",116,1,151,3,"failure","no"
63,"retired","married","secondary","no",2716,"no","no","cellular",25,"jan",205,1,-1,0,"unknown","no"
50,"blue-collar","married","unknown","no",51,"no","no","telephone",27,"jan",199,3,-1,0,"unknown","no"
70,"retired","married","secondary","no",2626,"no","no","telephone",27,"jan",175,3,147,2,"success","no"
30,"blue-collar","married","secondary","no",2493,"no","no","cellular",28,"jan",293,2,-1,0,"unknown","yes"
54,"admin.","married","secondary","no",0,"no","no","cellular",28,"jan",161,1,98,2,"failure","yes"
31,"self-employed","single","tertiary","no",283,"no","no","cellular",28,"jan",98,2,241,1,"failure","no"
40,"blue-collar","married","secondary","no",275,"yes","no","cellular",1,"feb",196,2,-1,0,"unknown","no"
36,"admin.","single","tertiary","no",980,"no","no","cellular",1,"feb",343,2,95,2,"failure","no"
65,"retired","married","tertiary","no",1973,"no","no","telephone",2,"feb",121,1,287,3,"success","no"
64,"housemaid","married","unknown","no",2645,"no","no","telephone",3,"feb",219,2,-1,0,"unknown","yes"
52,"blue-collar","married","secondary","no",955,"no","yes","cellular",3,"feb",153,1,48,3,"success","yes"
78,"retired","married","unknown","no",4807,"no","no","telephone",3,"feb",892,2,104,4,"success","yes"
47,"housemaid","single","primary","no",46,"no","no","cellular",4,"feb",371,1,-1,0,"unknown","no"
41,"technician","single","tertiary","no",1646,"yes","no","cellular",4,"feb",261,1,184,6,"success","yes"
33,"admin.","married","tertiary","no",0,"yes","yes","cellular",4,"feb",111,5,98,2,"other","no"
38,"technician","married","secondary","no",318,"no","no","cellular",4,"feb",383,1,181,5,"failure","yes"
63,"housemaid","married","secondary","no",2,"no","no","cellular",4,"feb",45,2,93,1,"success","no"
29,"management","single","tertiary","no",308,"no","no","cellular",4,"feb",162,2,184,1,"failure","no"
32,"technician","married","tertiary","no",2976,"yes","no","cellular",5,"feb",783,1,175,5,"failure","yes"
79,"retired","divorced","secondary","no",631,"no","no","telephone",8,"feb",105,2,181,1,"failure","no"
33,"student","married","secondary","no",1536,"no","no","cellular",9,"feb",359,1,92,3,"success","yes"
36,"technician","single","secondary","no",27,"yes","no","cellular",9,"feb",631,1,260,2,"success","yes"
32,"technician","single","tertiary","no",1527,"yes","no","cellular",9,"feb",172,1,92,3,"failure","no"
53,"admin.","married","secondary","no",10541,"no","no","cellular",9,"feb",164,2,92,1,"success","yes"
36,"management","single","tertiary","no",479,"no","no","cellular",9,"feb",629,2,-1,0,"unknown","yes"
31,"management","single","tertiary","no",533,"no","no","cellular",11,"feb",144,1,91,9,"success","yes"
35,"management","married","tertiary","no",0,"yes","no","cellular",11,"feb",391,2,92,5,"success","yes"
75,"retired","married","secondary","no",291,"no","no","cellular",11,"feb",515,1,183,1,"failure","yes"
51,"management","married","tertiary","no",346,"no","no","cellular",12,"feb",122,1,92,5,"success","yes"
32,"management","married","tertiary","no",905,"no","no","cellular",12,"feb",666,4,-1,0,"unknown","yes"
59,"management","married","tertiary","no",2764,"no","no","cellular",18,"feb",459,1,56,3,"failure","no"
64,"retired","married","secondary","no",1612,"no","no","cellular",18,"feb",362,1,183,4,"failure","no"
52,"services","married","secondary","no",961,"no","yes","cellular",18,"feb",222,1,553,4,"failure","yes"
36,"unemployed","married","secondary","no",1466,"yes","no","unknown",19,"feb",124,1,-1,0,"unknown","no"
48,"management","married","tertiary","no",0,"no","yes","cellular",19,"feb",204,4,182,1,"success","yes"
82,"retired","married","secondary","no",121,"no","no","telephone",19,"feb",330,1,-1,0,"unknown","yes"
44,"blue-collar","married","primary","no",622,"yes","no","unknown",21,"feb",66,1,-1,0,"unknown","no"
53,"management","married","tertiary","no",597,"no","no","unknown",22,"feb",392,1,-1,0,"unknown","yes"
39,"management","single","tertiary","no",763,"no","no","cellular",22,"feb",543,1,189,1,"failure","yes"
39,"admin.","divorced","tertiary","no",1176,"no","no","cellular",22,"feb",327,1,-1,0,"unknown","no"
30,"technician","single","secondary","no",341,"no","no","unknown",23,"feb",20,1,-1,0,"unknown","no"
47,"admin.","married","secondary","no",368,"no","no","cellular",23,"feb",269,1,187,5,"success","yes"
40,"management","single","tertiary","no",0,"yes","no","cellular",23,"feb",228,2,182,6,"failure","yes"
79,"retired","divorced","primary","no",1910,"no","no","telephone",24,"feb",98,2,-1,0,"unknown","no"
40,"technician","married","secondary","no",826,"no","no","unknown",24,"feb",174,1,267,2,"other","no"
53,"admin.","married","tertiary","no",944,"yes","no","cellular",24,"feb",128,1,-1,0,"unknown","no"
78,"retired","divorced","secondary","no",3219,"no","no","cellular",24,"feb",151,1,-1,0,"unknown","yes"
52,"technician","married","secondary","no",196,"yes","yes","cellular",24,"feb",116,1,273,3,"failure","no"
63,"technician","married","secondary","no",973,"no","no","cellular",25,"feb",318,1,388,1,"success","yes"
22,"student","single","secondary","no",948,"no","no","telephone",25,"feb",169,1,191,3,"success","yes"
30,"student","single","secondary","no",48,"no","no","cellular",25,"feb",217,1,191,2,"success","yes"
70,"management","married","secondary","no",4,"no","no","cellular",25,"feb",511,5,125,4,"failure","no"
52,"technician","married","secondary","no",117,"no","no","cellular",26,"feb",959,3,186,6,"success","yes"
28,"blue-collar","single","secondary","no",-46,"yes","no","cellular",2,"mar",525,1,89,11,"failure","yes"
27,"technician","single","tertiary","no",1075,"no","no","cellular",2,"mar",658,1,-1,0,"unknown","yes"
31,"admin.","single","tertiary","no",4129,"no","no","cellular",2,"mar",105,1,182,1,"failure","no"
29,"student","single","unknown","no",7585,"no","no","cellular",3,"mar",145,2,198,1,"failure","yes"
34,"admin.","married","secondary","no",5320,"no","no","cellular",3,"mar",114,6,467,5,"other","no"
32,"management","single","tertiary","no",354,"no","no","cellular",4,"mar",177,2,133,5,"other","yes"
42,"management","married","tertiary","no",144,"no","no","cellular",4,"mar",148,1,87,4,"failure","yes"
73,"retired","single","secondary","no",1050,"no","no","cellular",4,"mar",562,3,181,2,"failure","yes"
70,"retired","divorced","secondary","no",6850,"no","no","telephone",5,"mar",252,3,183,1,"failure","no"
68,"retired","married","tertiary","no",2820,"no","no","cellular",5,"mar",158,1,92,3,"success","no"
39,"services","married","secondary","no",53,"no","no","unknown",5,"mar",257,1,394,1,"failure","yes"
49,"self-employed","divorced","tertiary","no",3293,"no","no","cellular",8,"mar",111,3,585,6,"other","no"
51,"management","married","tertiary","no",2635,"no","no","cellular",8,"mar",209,2,188,3,"success","no"
45,"student","single","unknown","no",1527,"no","no","cellular",8,"mar",132,1,-1,0,"unknown","yes"
28,"management","single","tertiary","no",1825,"no","no","cellular",9,"mar",236,1,-1,0,"unknown","yes"
39,"management","married","tertiary","no",494,"no","no","cellular",10,"mar",106,2,478,3,"failure","yes"
46,"blue-collar","married","secondary","no",640,"yes","no","cellular",12,"mar",215,1,182,4,"success","yes"
86,"retired","married","primary","no",1817,"no","no","cellular",16,"mar",272,3,-1,0,"unknown","no"
59,"management","married","tertiary","no",3342,"no","no","cellular",18,"mar",467,2,188,6,"other","yes"
30,"student","single","secondary","no",1681,"no","no","cellular",23,"mar",128,1,106,2,"success","yes"
26,"management","single","tertiary","no",1370,"no","no","cellular",25,"mar",231,1,295,1,"other","no"
57,"management","married","tertiary","no",10583,"no","no","cellular",25,"mar",272,1,178,6,"success","yes"
59,"retired","married","primary","no",4007,"no","no","cellular",26,"mar",157,2,116,4,"failure","no"
35,"admin.","married","tertiary","no",957,"yes","no","cellular",26,"mar",263,4,667,4,"failure","no"
47,"management","married","tertiary","no",288,"no","no","cellular",31,"mar",193,1,181,1,"success","yes"
53,"blue-collar","married","secondary","no",3079,"no","no","cellular",5,"apr",759,1,-1,0,"unknown","no"
39,"management","divorced","tertiary","no",224,"no","no","cellular",5,"apr",208,1,-1,0,"unknown","yes"
30,"management","married","tertiary","no",102,"yes","no","cellular",5,"apr",470,7,426,3,"other","yes"
29,"management","single","tertiary","no",502,"no","no","cellular",12,"apr",366,2,199,3,"other","no"
25,"student","single","tertiary","no",293,"no","no","cellular",12,"apr",231,1,-1,0,"unknown","no"
29,"admin.","single","secondary","no",1992,"no","no","cellular",12,"apr",119,2,-1,0,"unknown","no"
25,"blue-collar","single","secondary","no",1857,"yes","no","cellular",13,"apr",295,4,187,6,"success","yes"
36,"management","single","tertiary","no",436,"no","no","cellular",13,"apr",567,1,595,2,"failure","yes"
40,"technician","married","tertiary","no",11766,"yes","no","cellular",13,"apr",218,2,242,9,"failure","yes"
24,"management","single","tertiary","no",736,"yes","no","cellular",15,"apr",442,2,246,2,"other","yes"
36,"management","married","tertiary","no",-115,"yes","no","cellular",16,"apr",297,4,182,2,"other","yes"
31,"blue-collar","single","secondary","no",4,"no","no","cellular",16,"apr",148,2,182,3,"other","no"
30,"student","single","tertiary","no",7529,"no","no","cellular",20,"apr",175,6,183,1,"success","yes"
31,"admin.","divorced","secondary","no",2980,"no","no","cellular",20,"apr",930,4,292,2,"other","no"
30,"student","single","secondary","no",2046,"no","no","telephone",21,"apr",595,3,254,1,"failure","yes"
25,"student","single","unknown","no",722,"no","no","telephone",21,"apr",623,2,-1,0,"unknown","yes"
26,"management","single","tertiary","no",194,"no","no","cellular",22,"apr",407,2,-1,0,"unknown","yes"
64,"retired","divorced","secondary","no",4833,"no","no","cellular",22,"apr",247,2,251,1,"failure","no"
76,"retired","divorced","primary","no",2693,"no","no","cellular",23,"apr",109,5,184,2,"success","no"
36,"management","married","tertiary","no",2183,"yes","no","cellular",26,"apr",116,2,-1,0,"unknown","no"
31,"management","married","tertiary","no",3160,"yes","no","cellular",26,"apr",688,2,-1,0,"unknown","yes"
26,"management","single","tertiary","no",222,"no","no","cellular",26,"apr",192,1,334,1,"failure","yes"
70,"retired","married","secondary","no",2815,"no","no","cellular",26,"apr",125,2,182,1,"failure","no"
77,"retired","married","unknown","no",992,"no","no","cellular",27,"apr",147,2,182,2,"failure","no"
68,"retired","married","primary","no",7945,"no","no","cellular",27,"apr",252,1,181,1,"failure","no"
37,"admin.","married","secondary","no",55,"yes","yes","cellular",27,"apr",99,1,329,4,"other","no"
76,"self-employed","married","unknown","no",4984,"no","no","telephone",28,"apr",403,1,182,1,"success","yes"
48,"admin.","married","secondary","no",2533,"no","no","cellular",29,"apr",714,2,633,1,"failure","no"
41,"self-employed","married","tertiary","no",0,"yes","no","telephone",29,"apr",395,3,426,1,"other","yes"
25,"student","single","secondary","no",108,"no","no","cellular",29,"apr",305,3,-1,0,"unknown","yes"
32,"management","married","tertiary","no",6138,"no","no","cellular",30,"apr",211,2,196,7,"success","no"
45,"housemaid","married","secondary","no",360,"no","no","cellular",4,"may",113,1,182,1,"success","no"
33,"services","married","secondary","no",1697,"no","no","cellular",4,"may",489,1,182,1,"success","yes"
64,"management","married","unknown","no",2352,"no","no","cellular",4,"may",153,2,182,11,"success","yes"
37,"technician","married","tertiary","no",88,"no","no","cellular",6,"may",195,1,90,3,"other","yes"
34,"blue-collar","married","secondary","no",1221,"yes","no","cellular",6,"may",182,1,90,8,"failure","no"
37,"management","married","tertiary","no",2283,"no","no","cellular",6,"may",243,2,98,2,"failure","yes"
47,"blue-collar","married","tertiary","no",3745,"no","no","cellular",7,"may",113,1,200,1,"failure","no"
66,"retired","married","secondary","no",3409,"no","no","cellular",12,"may",801,1,86,2,"failure","no"
19,"student","single","primary","no",608,"no","no","cellular",12,"may",236,1,180,2,"success","yes"
29,"self-employed","single","tertiary","no",3290,"no","no","cellular",12,"may",430,1,50,3,"success","yes"
28,"admin.","single","secondary","no",4745,"no","no","telephone",12,"may",360,1,181,5,"success","yes"
54,"blue-collar","divorced","primary","no",4401,"no","no","telephone",13,"may",414,1,183,2,"success","yes"
46,"management","married","tertiary","no",349,"no","no","cellular",14,"may",466,4,88,3,"success","yes"
74,"retired","divorced","tertiary","no",3810,"yes","no","cellular",17,"may",492,1,-1,0,"unknown","no"
30,"technician","single","secondary","no",3144,"no","no","cellular",19,"may",212,2,-1,0,"unknown","yes"
